Year,Trip Date,Sorter,Property,Site name,Site,Grid,Design,2001/2002,2011/2012,TREATMENTS,Plot,Ref,Dune Zone,Species,Viable,Non-viable,Evidence of predation,Estimate of spinifex husks,I.D. Confidence,Total (excluding spinifex husks),Total (incl. spin husks),Notes
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,12,42,Crest,Yakirra australiensis,,1,,,2,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,12,42,Crest,Trachymene glaucifolia,1,,,,1,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,13,43,Crest,Eriachne aristidea,2,,,,1,2,2,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,13,43,Crest,Trachymene glaucifolia,1,,,,1,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,13,43,Crest,Goodenia cycloptera,2,,,,1,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,13,43,Crest,Oldenlandia pterospora,1,,,,1,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,13,43,Crest,Eremophillia willsii,,1,,,3,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,14,44,Crest,Yakirra australiensis,1,,,,1,1,1,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,15,45,Crest,Trachymene glaucifolia,1,,,,1,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,15,45,Crest,Sida fibulifera,1,,,,1,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,15,45,Crest,Grevillea stenobotrya,1,,,,2,,,
2017,14/5/2017,Daniel,Ethabuka Reserve,Main Camp,MC,A,Local,unburnt,burnt,Unburnt/burnt,15,45,Crest,Triodia basedowii,4,1,,,1,5,5,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Trachymene glaucifolia,26,1,3,,2,27,27,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Unknown 4,3,,,,1,3,3,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Sclerolaena sp. A,21,,,,3,21,21,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Unknown AD,4,,,,2,4,4,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Eucalyptus coolabah,1,,,,2,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Ptilotus polystachyus,33,,8,,3,33,33,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Fimbrystylis dichotoma,17,,,,2,17,17,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Eucalyptus coolabah,30,,,,3,30,30,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Triodia basedowii,9,,,,3,9,9,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,1,16,Swale,Zygochloa paradoxa,5,25,,,3,30,30,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,2,17,Swale,Trachymene glaucifolia,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,2,17,Swale,Ptilotus polystachyus,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,2,17,Swale,Brunonia australis,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,3,18,Swale,Ptilotus polystachyus,1,,,,2,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,3,18,Swale,Trachymene glaucifolia,6,,5,,1,6,6,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,3,18,Swale,Tribulus sp. B,1,,2,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,3,18,Swale,Triodia basedowii,6,,,,3,6,6,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,3,18,Swale,Zygochloa paradoxa,2,,,,3,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,3,18,Swale,Sida sp. A,7,,,,2,7,7,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,3,18,Swale,Senecio gregorii,3,,,,3,3,3,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,4,19,Swale,Unknown 1,4,,,,3,4,4,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,4,19,Swale,Trachymene glaucifolia,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,5,20,Swale,Halgania cyanea,3,,,,3,3,3,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,5,20,Swale,Unknown 1,3,,,,3,3,3,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,5,20,Swale,Trachymene glaucifolia,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,5,20,Swale,Calandrinia balonensis,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,6,21,Mid,Tribulus sp. B,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,6,21,Mid,Triodia basedowii,2,,,,1,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,6,21,Mid,Ptilotus polystachyus,2,,,,1,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,6,21,Mid,Yakirra australiensis,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,6,21,Mid,Calandrinia balonensis,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,7,22,Mid,Unknown 1,19,7,,,1,26,26,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,7,22,Mid,Tribulus sp. B,1,,1,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,7,22,Mid,Scaevola depauperata,4,,,,2,4,4,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,7,22,Mid,Yakirra australiensis,,1,,,2,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,7,22,Mid,Triodia basedowii,3,2,,,1,5,5,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,8,23,Mid,Triodia basedowii,21,6,,,1,27,27,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,8,23,Mid,Trachymene glaucifolia,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,8,23,Mid,Unknown 1,5,,,,3,5,5,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,9,24,Mid,Trachymene glaucifolia,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,9,24,Mid,Unknown 1,5,,,,3,5,5,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,9,24,Mid,Tribulus sp. B,4,,,,1,4,4,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,9,24,Mid,Triodia basedowii,22,6,,,1,28,28,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,9,24,Mid,Boerhavia coccinea,5,,,,1,5,5,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,9,24,Mid,Ptilotus polystachyus,2,,,,1,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,9,24,Mid,Unknown 2,2,,,,3,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,9,24,Mid,Unknown 9,2,,,,1,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Tribulus sp. B,1,,,,2,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Trachymene glaucifolia,,2,,,1,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Boerhavia coccinea,2,,,,1,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Triodia basedowii,4,,,,1,4,4,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Eragrostis eriopoda,38,,,,2,38,38,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Calandrinia balonensis,16,,,,3,16,16,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Unknown 3,1,,,,2,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Unknown 7,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Yakirra australiensis,2,,,,2,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,10,25,Mid,Dicrastylis costelloi,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,11,26,Crest,Goodenia cycloptera,1,,,,3,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,12,27,Crest,Scaevola depauperata,1,,,,2,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,12,27,Crest,Trachymene glaucifolia,2,,,,1,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,12,27,Crest,Sclerolaena diacantha,2,,,,1,2,2,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,13,28,Crest,Tribulus sp. B,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,13,28,Crest,Triraphis mollis,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,13,28,Crest,Boerhavia coccinea,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,14,29,Crest,Boerhavia coccinea,21,5,,,1,26,26,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,14,29,Crest,Tribulus sp. B,12,,,,1,12,12,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,14,29,Crest,Trachymene glaucifolia,1,,,,1,1,1,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,14,29,Crest,Triodia basedowii,8,5,,,1,13,13,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,14,29,Crest,Ptilotus polystachyus,3,,,,1,3,3,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,15,30,Crest,Triodia basedowii,6,,,,1,6,6,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,15,30,Crest,Boerhavia coccinea,13,,,,1,13,13,
2017,6/5/17,Emily,Ethabuka Reserve,Main Camp,MC,0,Regional,unburnt,burnt,Unburnt/burnt,15,30,Crest,Eriachne aristidea,1,,,,3,1,1,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,1,,Swale,Triodia basedowii,3,,1,,,3,3,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,2,,Swale,Triodia basedowii,3,1,,,,4,4,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,2,,Swale,Boerhavia coccinea,6,3,,,,9,9,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,2,,Swale,Halgania cyanea,1,,,,,1,1,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,2,,Swale,Newcastelia cephalantha,2,,,,,2,2,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,2,,Swale,Euphorbia tannensis,3,,,,,3,3,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,3,,Swale,Trachymene glaucifolia,97,,,,,97,97,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,3,,Swale,Triodia basedowii,45,8,,,,53,53,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,3,,Swale,Boerhavia coccinea,197,83,,,,280,280,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,3,,Swale,Sclerolaena diacantha,5,,,,,5,5,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,3,,Swale,Ptilotus polystachyus,10,,,,,10,10,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,3,,Swale,Eucalyptus coolabah,5,,,,,5,5,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,4,,Swale,Trachymene glaucifolia,7,5,,,1,12,12,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,4,,Swale,Boerhavia coccinea,13,5,,,1,18,18,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,4,,Swale,Calotis hispidula,19,,,,,19,19,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,4,,Swale,Euphorbia tannensis,3,,,,,3,3,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,4,,Swale,Tragus australianus,15,,,,,15,15,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,4,,Swale,Tribulus sp. B,1,,,,,1,1,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,4,,Swale,Triodia basedowii,76,25,,,,101,101,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,4,,Swale,Aristida sp.,4,,,,,4,4,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,5,,Swale,Triodia basedowii,32,11,,,,43,43,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,5,,Swale,Boerhavia coccinea,1,,,,,1,1,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,5,,Swale,Calotis hispidula,12,,,,,12,12,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,6,,Mid,,,,,,,0,0,no seeds
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,7,,Mid,Trachymene glaucifolia,9,2,,,,11,11,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,7,,Mid,Triodia basedowii,32,,,,,32,32,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,7,,Mid,Boerhavia coccinea,4,,,,,4,4,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,8,,Mid,Calandrinia balonensis,2,,,,,2,2,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,8,,Mid,Triodia basedowii,7,10,,,,17,17,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,9,,Mid,Trachymene glaucifolia,17,3,,,,20,20,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,9,,Mid,Triodia basedowii,97,25,,,,122,122,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,9,,Mid,Ptilotus polystachyus,57,,,,,57,57,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,9,,Mid,Euphorbia drummondii,1,,,,,1,1,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,9,,Mid,Unknown 14,10,,,,,10,10,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,10,,Mid,Trachymene glaucifolia,2,1,,,,3,3,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,10,,Mid,Calotis hispidula,1,,,,,1,1,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,10,,Mid,Tribulus sp. B,1,,,,,1,1,
2017,10/5/17,Emily,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,10,,Mid,Triodia basedowii,39,31,,,,70,70,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,11,,Crest,Euphorbia drummondii,4,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,11,,Crest,Trachymene glaucifolia,5,4,,,1,9,9,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,11,,Crest,Goodenia cycloptera,1,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,11,,Crest,Salsola kali,1,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,11,,Crest,Yakirra australiensis,,4,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,11,,Crest,Triodia basedowii,2,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,12,,Crest,Triodia basedowii,21,5,,,1,26,26,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,12,,Crest,Trachymene glaucifolia,2,7,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,13,,Crest,Grevillea stenobotrya,0,2,,,2,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,13,,Crest,Goodenia cycloptera,1,,,,1,1,1,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,13,,Crest,Triodia basedowii,47,11,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,13,,Crest,Sida fibulifera,1,1,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,14,,Crest,Acacia ligulate,1,,,,2,1,1,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,14,,Crest,Dodonea viscosa,1,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,14,,Crest,Triodia basedowii,9,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,14,,Crest,Yakirra australiensis,4,4,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,14,,Crest,Sida fibulifera,4,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,14,,Crest,Trachymene glaucifolia,1,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,14,,Crest,Goodenia cycloptera,9,2,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,14,,Crest,Euphorbia drummondii,8,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Euphorbia tannensis,4,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Tribulus sp. B,1,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Eucalyptus gamophylla,4,1,,,2,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Yakirra australiensis,5,1,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Trachymene glaucifolia,8,1,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Sida fibulifera,2,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Euphorbia drummondii,8,1,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Aristida sp.,3,1,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Acacia cambagei,12,1,2,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Ptilotus polystachyus,6,,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Triodia basedowii,52,9,,,1,,,
2017,10/5/17,Daniel,Ethabuka Reserve,Main Camp,MC,C,Regional,unburnt,unburnt,Unburnt/unburnt,15,,Crest,Unknown 1,19,6,,,3,25,25,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,1,76,Swale,Eremophilla longifolia,3,2,,,2,5,5,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,1,76,Swale,Aristida sp.,15,4,,,1,19,19,
